timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-05-07T07:17:41.078343,18.1980032146492,9.432422026248494,18.501836020131773,19.1433509315327,4.79,0.0,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:42.078514,18.062975216136316,9.432422026248494,18.535596914040912,19.1433509315327,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:43.078635,17.927952634497995,9.432422026248494,18.501836020131773,19.1433509315327,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:44.078758,17.927952634497995,9.432422026248494,18.501836020131773,19.1433509315327,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:45.079195,17.82668925270132,9.432422026248494,18.501836020131773,19.1433509315327,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:46.079315,17.69167614902622,9.432422026248494,18.535596914040912,19.109583939511076,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:47.079440,17.590419874953728,9.398752209371409,18.501836020131773,19.109583939511076,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:48.081192,17.590419874953728,9.398752209371409,18.501836020131773,19.109583939511076,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:49.081342,17.489166646590434,9.432422026248494,18.535596914040912,19.075817286360174,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:50.081459,17.32041803348141,9.499762667903664,18.468075464909745,19.075817286360174,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:51.081566,17.185425233007997,9.499762667903664,18.468075464909745,19.075817286360174,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T07:17:52.081714,17.185425233007997,9.499762667903664,18.468075464909745,19.075817286360174,4.79,-0.21999999999999975,-30.0,-0.22,200,fallback_center,manual,False,False
2026-05-07T07:17:53.081899,17.084184184734116,9.466092179089324,18.434315248365063,19.0082849966296,4.79,-0.21999999999999975,0.0,-0.22,200,fallback_center,manual,False,False
2026-05-07T07:17:54.082048,16.91545586933161,9.533433492701647,18.535596914040912,19.0082849966296,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,manual,False,False
2026-05-07T07:17:55.082155,16.814222938675208,9.634447983099232,18.400555370486845,19.0082849966296,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,manual,False,False
2026-05-07T07:17:56.082287,16.814222938675208,9.634447983099232,18.400555370486845,19.0082849966296,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,manual,False,False
2026-05-07T07:17:57.083614,16.712993051622313,9.80281218770808,18.468075464909745,19.0082849966296,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:17:58.083749,16.57802460290493,9.83648603681246,18.501836020131773,19.075817286360174,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:17:59.083856,16.443061563899427,9.769138674677837,18.535596914040912,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:00.084059,16.443061563899427,9.769138674677837,18.535596914040912,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:01.090152,16.341842834376905,9.83648603681246,18.501836020131773,19.0082849966296,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:02.092595,16.139414502026348,9.870160222001113,18.535596914040912,19.042050972069852,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:03.092702,16.03820489864936,9.870160222001113,18.535596914040912,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:04.094570,16.03820489864936,9.870160222001113,18.535596914040912,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:05.095052,15.970733519470434,9.903834743283804,18.5693581466473,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:06.095163,15.802060985017096,9.870160222001113,18.535596914040912,18.940754062259888,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:07.095271,15.63339689739796,9.937509600671422,18.670643876752845,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:08.095379,15.63339689739796,9.937509600671422,18.670643876752845,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
2026-05-07T07:18:09.096396,15.532202498778743,9.971184794173354,18.63688162799313,18.97451936002966,4.79,-0.21999999999999975,0.0,-0.22,20000,fallback_center,fallback,False,False
