timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-05-08T08:56:40.565729,18.63688162799313,9.163072897366968,20.66321646923264,20.190295819769265,4.79,0.0,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:41.565977,18.63688162799313,9.230408164087333,20.66321646923264,20.22407366104401,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:42.566224,18.60311971796145,9.264076301297386,20.73078199080814,20.156518317691912,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:43.566415,18.60311971796145,9.264076301297386,20.73078199080814,20.156518317691912,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:44.566652,18.535596914040912,9.29774477442087,20.66321646923264,20.12274115480219,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:45.566777,18.535596914040912,9.331413583467171,20.66321646923264,20.190295819769265,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:46.566898,18.535596914040912,9.365082728447556,20.66321646923264,20.055187846543188,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:47.567021,18.535596914040912,9.365082728447556,20.66321646923264,20.055187846543188,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:48.567151,18.501836020131773,9.365082728447556,20.66321646923264,20.12274115480219,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:49.567272,18.501836020131773,9.499762667903664,20.629434217461007,20.021411701154015,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:50.567399,18.434315248365063,9.533433492701647,20.629434217461007,19.953860427803754,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-08T08:56:51.567574,18.434315248365063,9.533433492701647,20.629434217461007,19.953860427803754,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-08T08:56:52.567734,18.434315248365063,9.600776150289482,20.66321646923264,19.920085299823143,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-08T08:56:53.567902,18.400555370486845,9.701792656800338,20.629434217461007,19.953860427803754,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-08T08:56:54.568112,18.36679583126532,9.701792656800338,20.629434217461007,19.81876195053321,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
