timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-04-30T07:23:20.238024,8.927410043637867,22.08237759444719,22.656970306769566,22.14997163954199,4.79,0.01499999999999968,1.7999999999999998,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:23:21.243500,8.860080822181374,22.08237759444719,22.656970306769566,22.14997163954199,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:23:22.244813,8.860080822181374,22.08237759444719,22.656970306769566,22.14997163954199,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:23:23.246896,8.860080822181374,22.116174447104335,22.656970306769566,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:23:24.247108,8.860080822181374,22.116174447104335,22.623168016390387,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,manual,False,False
2026-04-30T07:23:25.247388,8.860080822181374,22.183769171770674,22.656970306769566,22.14997163954199,4.79,0.28000000000000025,0.0,0.28,200,fallback_center,manual,False,False
2026-04-30T07:23:26.247573,8.860080822181374,22.183769171770674,22.656970306769566,22.14997163954199,4.79,0.28000000000000025,0.0,0.28,200,fallback_center,manual,False,False
2026-04-30T07:23:27.247725,8.860080822181374,22.116174447104335,22.690772937093712,22.183769171770674,4.79,0.5300000000000002,0.0,0.53,200,fallback_center,manual,False,False
2026-04-30T07:23:28.252942,8.860080822181374,22.116174447104335,22.656970306769566,22.183769171770674,4.79,0.7800000000000002,30.0,0.78,200,fallback_center,manual,False,False
2026-04-30T07:23:29.274876,8.893745265008288,22.14997163954199,22.690772937093712,22.14997163954199,4.79,0.7800000000000002,0.0,1.03,200,fallback_center,manual,False,False
2026-04-30T07:23:30.275049,8.893745265008288,22.14997163954199,22.690772937093712,22.14997163954199,4.79,1.0300000000000002,0.0,1.03,200,fallback_center,manual,False,False
2026-04-30T07:23:31.275226,8.860080822181374,22.14997163954199,22.690772937093712,22.183769171770674,4.79,1.2800000000000002,0.0,1.28,200,fallback_center,manual,False,False
2026-04-30T07:23:32.275741,8.860080822181374,22.14997163954199,22.690772937093712,22.183769171770674,4.79,1.5300000000000002,30.0,1.53,200,fallback_center,manual,False,False
2026-04-30T07:23:33.276164,8.826416715146985,22.14997163954199,22.724575907372596,22.14997163954199,4.79,1.7800000000000002,30.0,1.78,200,fallback_center,manual,False,False
2026-04-30T07:23:34.278966,8.826416715146985,22.14997163954199,22.724575907372596,22.14997163954199,4.79,1.7800000000000002,0.0,2.03,200,fallback_center,manual,False,False
2026-04-30T07:23:35.279160,8.893745265008288,22.14997163954199,22.690772937093712,22.183769171770674,4.346214442013129,1.3292995726703607,0.0,2.03,200,detected,manual,False,False
2026-04-30T07:23:36.279436,8.826416715146985,22.14997163954199,22.656970306769566,22.14997163954199,4.346214442013129,1.5792995726703607,0.0,2.28,200,fallback_last_detected,manual,False,False
2026-04-30T07:23:37.279665,8.826416715146985,22.14997163954199,22.656970306769566,22.14997163954199,4.79,2.2800000000000002,0.0,2.28,200,fallback_center,manual,False,False
2026-04-30T07:23:38.279909,8.826416715146985,22.116174447104335,22.656970306769566,22.183769171770674,4.79,2.2800000000000002,0.0,2.28,200,fallback_center,manual,False,False
2026-04-30T07:23:39.280084,8.826416715146985,22.14997163954199,22.690772937093712,22.14997163954199,4.79,2.2800000000000002,0.0,2.28,200,fallback_center,manual,False,False
