timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-04-30T07:24:14.204948,8.860080822181374,22.08237759444719,22.690772937093712,22.42036141238116,4.79,0.0,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:24:15.205508,8.826416715146985,22.08237759444719,22.690772937093712,22.318962698800675,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:24:16.210040,8.826416715146985,22.08237759444719,22.690772937093712,22.318962698800675,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:24:17.210255,8.826416715146985,22.116174447104335,22.656970306769566,22.25136525564242,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:24:18.212823,8.826416715146985,22.116174447104335,22.690772937093712,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T07:24:19.213633,8.826416715146985,22.116174447104335,22.690772937093712,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T07:24:20.218423,8.79275294389536,22.116174447104335,22.690772937093712,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T07:24:21.223728,8.860080822181374,22.14997163954199,22.656970306769566,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T07:24:22.228970,8.860080822181374,22.14997163954199,22.656970306769566,22.183769171770674,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T07:24:23.235086,8.826416715146985,22.01478490843464,22.724575907372596,22.01478490843464,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T07:24:24.241413,8.860080822181374,21.744427753565322,22.690772937093712,21.81201500406968,4.79,0.03000000000000025,0.0,0.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:25.242003,8.893745265008288,21.609257328492173,22.690772937093712,21.57546557131715,4.79,0.28000000000000025,0.0,0.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:26.242230,8.893745265008288,21.609257328492173,22.690772937093712,21.57546557131715,4.79,0.5300000000000002,0.0,0.53,20000,fallback_center,manual,False,False
2026-04-30T07:24:27.242747,8.961075158080247,21.50788307580774,22.724575907372596,21.474092337452706,4.79,0.7800000000000002,30.0,0.78,20000,fallback_center,manual,False,False
2026-04-30T07:24:28.250162,9.028406394443966,21.372722159863137,22.656970306769566,21.372722159863137,4.79,1.0300000000000002,30.0,1.03,20000,fallback_center,manual,False,False
2026-04-30T07:24:29.250831,9.095738974179422,21.338932779791328,22.724575907372596,21.372722159863137,4.79,1.0300000000000002,0.0,1.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:30.250954,9.095738974179422,21.338932779791328,22.724575907372596,21.372722159863137,4.79,1.2800000000000002,0.0,1.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:31.251090,9.095738974179422,21.23756667680587,22.656970306769566,21.2037786548532,4.79,1.5300000000000002,0.0,1.53,20000,fallback_center,manual,False,False
2026-04-30T07:24:32.252830,9.196740362780574,21.2037786548532,22.656970306769566,21.23756667680587,4.79,1.7800000000000002,0.0,1.78,20000,fallback_center,manual,False,False
2026-04-30T07:24:33.257878,9.196740362780574,21.2037786548532,22.656970306769566,21.23756667680587,4.79,2.0300000000000002,29.99999999999997,2.03,20000,fallback_center,manual,False,False
2026-04-30T07:24:34.273696,9.230408164087333,21.136203629450577,22.623168016390387,21.2037786548532,4.79,2.2800000000000002,30.0,2.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:35.278941,9.29774477442087,21.068629961983106,22.589366065945672,21.169990972405067,4.79,2.2800000000000002,0.0,2.53,20000,fallback_center,manual,False,False
2026-04-30T07:24:36.279085,9.331413583467171,21.068629961983106,22.623168016390387,21.136203629450577,4.79,2.5300000000000002,0.0,2.53,20000,fallback_center,manual,False,False
2026-04-30T07:24:37.279282,9.331413583467171,21.068629961983106,22.623168016390387,21.136203629450577,4.79,2.7800000000000002,0.0,2.78,20000,fallback_center,manual,False,False
2026-04-30T07:24:38.280844,9.398752209371409,21.001057652368935,22.555564455425277,21.10241662597997,4.79,2.7800000000000002,0.0,2.78,20000,fallback_center,manual,False,False
2026-04-30T07:24:39.287085,9.466092179089324,20.967272006730976,22.521763184818692,21.068629961983106,4.79,3.0300000000000002,30.0,3.03,20000,fallback_center,manual,False,False
2026-04-30T07:24:40.291273,9.533433492701647,20.967272006730976,22.555564455425277,21.034843637449473,4.79,3.0300000000000002,0.0,3.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:41.291484,9.533433492701647,20.967272006730976,22.555564455425277,21.034843637449473,4.79,3.2800000000000002,0.0,3.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:42.292464,9.533433492701647,20.933486700526206,22.521763184818692,21.001057652368935,4.79,3.2800000000000002,0.0,3.28,20000,fallback_center,manual,False,False
2026-04-30T07:24:43.292655,9.600776150289482,20.933486700526206,22.521763184818692,21.001057652368935,4.79,3.5300000000000002,0.0,3.53,20000,fallback_center,manual,False,False
2026-04-30T07:24:44.292922,9.600776150289482,20.933486700526206,22.521763184818692,21.001057652368935,4.79,3.5300000000000002,0.0,3.53,20000,fallback_center,manual,False,False
2026-04-30T07:24:45.293090,9.634447983099232,20.899701733743367,22.48796225411615,21.034843637449473,4.79,3.7800000000000002,30.0,3.78,20000,fallback_center,manual,False,False
