timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-04-30T11:57:08.633123,5.898923677768083,19.98763589491079,21.406511879490917,20.021411701154015,4.79,0.0,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T11:57:09.641076,5.93255860924605,20.021411701154015,21.44030193868369,20.055187846543188,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T11:57:10.647475,5.93255860924605,20.021411701154015,21.44030193868369,20.055187846543188,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T11:57:11.652853,5.966193875644301,19.98763589491079,21.474092337452706,20.021411701154015,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-04-30T11:57:12.662970,5.999829476973348,19.98763589491079,21.44030193868369,20.055187846543188,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T11:57:13.666241,6.067101684461754,20.088964331089574,21.44030193868369,20.021411701154015,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T11:57:14.667267,6.067101684461754,20.088964331089574,21.44030193868369,20.021411701154015,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T11:57:15.672705,6.10073829064214,20.021411701154015,21.44030193868369,20.021411701154015,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-04-30T11:57:16.672823,6.10073829064214,19.920085299823143,21.44030193868369,20.021411701154015,4.79,0.28000000000000025,30.0,0.28,20000,fallback_center,manual,False,False
2026-04-30T11:57:17.675739,6.10073829064214,19.920085299823143,21.44030193868369,20.021411701154015,4.79,0.28000000000000025,0.0,0.28,20000,fallback_center,manual,False,False
2026-04-30T11:57:18.675940,6.201650119044433,20.021411701154015,21.50788307580774,19.98763589491079,4.79,0.28000000000000025,0.0,0.53,20000,fallback_center,manual,False,False
2026-04-30T11:57:19.676098,6.201650119044433,19.98763589491079,21.474092337452706,19.953860427803754,4.79,0.5300000000000002,0.0,0.53,20000,fallback_center,manual,False,False
2026-04-30T11:57:20.676360,6.235288065166536,19.953860427803754,21.474092337452706,19.953860427803754,4.79,0.5300000000000002,0.0,0.53,20000,fallback_center,manual,False,False
2026-04-30T11:57:21.676614,6.235288065166536,19.953860427803754,21.474092337452706,19.953860427803754,4.79,0.5300000000000002,0.0,0.53,20000,fallback_center,manual,False,False
2026-04-30T11:57:22.683915,6.3025649624513225,19.953860427803754,21.474092337452706,20.021411701154015,4.79,0.7800000000000002,0.0,0.78,20000,fallback_center,manual,False,False
2026-04-30T11:57:23.686798,6.3025649624513225,19.953860427803754,21.44030193868369,19.953860427803754,4.79,0.7800000000000002,0.0,0.78,20000,fallback_center,manual,False,False
