timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-05-07T10:16:48.472286,0.48806033185269676,7.042699298253806,18.16424570715346,7.648384440312973,4.79,0.0,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:49.472420,0.5216414712716235,7.042699298253806,18.23176106074081,7.715689496986962,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:50.472547,0.5216414712716235,7.042699298253806,18.23176106074081,7.715689496986962,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:51.472658,0.5552229440075283,7.076345622641222,18.16424570715346,7.749342528495708,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:52.473652,0.5216414712716235,7.076345622641222,18.23176106074081,7.749342528495708,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:53.473807,0.5888047500694225,7.109992282289107,18.29927776875106,7.816649597907768,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:54.473919,0.5888047500694225,7.109992282289107,18.29927776875106,7.816649597907768,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:55.474530,0.6223868894670685,7.042699298253806,18.400555370486845,7.816649597907768,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:56.474724,0.6559693622102293,7.042699298253806,18.36679583126532,7.850303635830607,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:57.474837,0.6895521683094179,7.076345622641222,18.36679583126532,8.018578858019536,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:58.474992,0.6559693622102293,7.042699298253806,18.468075464909745,8.018578858019536,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:16:59.475155,0.6559693622102293,7.042699298253806,18.468075464909745,8.018578858019536,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:00.475271,0.6895521683094179,7.076345622641222,18.468075464909745,8.018578858019536,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:01.475395,0.6559693622102293,7.042699298253806,18.501836020131773,8.052234909042035,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:02.475513,0.6559693622102293,7.076345622641222,18.5693581466473,8.085891295616374,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:03.475660,0.6559693622102293,7.076345622641222,18.5693581466473,8.085891295616374,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:04.475834,0.6559693622102293,7.076345622641222,18.5693581466473,8.186862468749576,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:05.475946,0.5552229440075283,7.076345622641222,18.5693581466473,8.186862468749576,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:06.476062,0.48806033185269676,7.109992282289107,18.670643876752845,8.254178262114158,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:07.476199,0.48806033185269676,7.109992282289107,18.670643876752845,8.254178262114158,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:08.492460,0.48806033185269676,7.14363927720835,18.60311971796145,8.321495397926792,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:09.492566,0.38731891339039615,7.14363927720835,18.670643876752845,8.287836662209447,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:10.496019,0.38731891339039615,7.14363927720835,18.63688162799313,8.355154469275583,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:11.496534,0.38731891339039615,7.14363927720835,18.63688162799313,8.355154469275583,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:12.498383,0.3537391071357482,7.14363927720835,18.738169390496942,8.456133697215757,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:13.498800,0.25300168793123284,7.177286607407962,18.738169390496942,8.422473618910303,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-07T10:17:14.498906,0.2194232146824106,7.177286607407962,18.738169390496942,8.456133697215757,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:15.499252,0.2194232146824106,7.177286607407962,18.738169390496942,8.456133697215757,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:16.501437,0.18584507466045078,7.278230609793024,18.771932655501598,8.254178262114158,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:17.501614,0.15226726785559083,7.177286607407962,18.80569625927485,7.951267762589142,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:18.501718,0.15226726785559083,7.009053309117473,18.8394602018272,7.715689496986962,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:19.503406,0.15226726785559083,7.009053309117473,18.8394602018272,7.715689496986962,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:20.503512,0.15226726785559083,6.874472704879821,18.8394602018272,7.547429371011678,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:21.503618,0.18584507466045078,6.739897463853699,18.771932655501598,7.4464773203214785,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:22.505589,0.18584507466045078,6.706254491523897,18.8394602018272,7.345528287971276,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:23.505714,0.18584507466045078,6.706254491523897,18.8394602018272,7.345528287971276,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:24.510912,0.2194232146824106,6.672611854344547,18.771932655501598,7.31187928121662,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
2026-05-07T10:17:25.514435,0.2194232146824106,6.638969552306264,18.8394602018272,7.244582273690349,4.79,0.03000000000000025,0.0,0.03,20000,fallback_center,fallback,False,False
