timestamp,temperature_peltier_C,temperature_top_out_C,temperature_bottom_middle_C,temperature_bottom_out_C,interface_mm,filtered_interface_mm,growth_rate_mm_min,motor_position_mm,motor2_speed_steps_s,interface_source,motor_status,took_sample,took_picture
2026-05-12T10:22:28.179791,13.508952589402014,12.598886283835972,22.25136525564242,11.621681225764625,4.79,0.0,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-12T10:22:29.180026,13.407821976017182,12.632588062230125,22.352761930138435,11.689065586533621,4.79,0.03000000000000025,0.0,0.03,200,fallback_center,fallback,False,False
2026-05-12T10:22:30.180306,13.272985878276717,12.73369541897972,22.285163807305384,11.655373237834949,4.615966064586754,-1.4328060240329683,3.5999999999999996,0.075,200,fallback_last_detected,fallback,False,False
2026-05-12T10:22:31.180512,13.272985878276717,12.73369541897972,22.285163807305384,11.655373237834949,4.79,0.08999999999999986,1.7999999999999998,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:32.180649,13.171862344696777,12.699992629791485,22.285163807305384,11.655373237834949,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:33.180820,13.07074184486433,12.699992629791485,22.285163807305384,11.689065586533621,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:34.181298,12.935919230444568,12.73369541897972,22.285163807305384,11.756451293856935,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:35.181435,12.935919230444568,12.73369541897972,22.285163807305384,11.756451293856935,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:36.181640,12.801102008220484,12.767398545119214,22.285163807305384,11.823838347814917,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:37.181831,12.699992629791485,12.834805808293666,22.25136525564242,11.924921453869263,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:38.181948,12.56518484235328,12.868509945348148,22.217567043800894,11.95861649595893,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:39.182095,12.56518484235328,12.868509945348148,22.217567043800894,11.95861649595893,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:40.182298,12.430382445332476,12.935919230444568,22.285163807305384,11.95861649595893,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:41.182542,12.329284184638846,13.003329863589343,22.285163807305384,12.026007590306042,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:42.182674,12.228188955418423,13.07074184486433,22.352761930138435,12.05970364258414,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:43.184265,12.228188955418423,13.07074184486433,22.352761930138435,12.05970364258414,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:44.184413,12.12709675739823,13.138155174349881,22.285163807305384,11.992311874767811,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:45.184570,11.992311874767811,13.272985878276717,22.285163807305384,12.05970364258414,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:46.184696,11.857532379807395,13.30669439701666,22.25136525564242,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:47.184822,11.857532379807395,13.30669439701666,22.25136525564242,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:48.194131,11.722758271871154,13.47524204776986,22.25136525564242,12.05970364258414,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:49.194353,11.621681225764625,13.508952589402014,22.318962698800675,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:50.195219,11.554298211468842,13.610086237444884,22.25136525564242,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:51.197864,11.554298211468842,13.610086237444884,22.25136525564242,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:52.197983,11.419536221975124,13.711222920418017,22.285163807305384,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:53.198440,11.318468263747327,13.778649061940728,22.318962698800675,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:54.200569,11.25109130758316,13.846076552524094,22.285163807305384,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:55.200689,11.25109130758316,13.846076552524094,22.285163807305384,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:56.201068,11.116341433263775,13.879790803738867,22.318962698800675,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:57.201583,10.981596942416889,13.980935581196828,22.285163807305384,12.160793819955249,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:58.203549,10.880542106798453,13.980935581196828,22.285163807305384,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:22:59.203671,10.880542106798453,13.980935581196828,22.285163807305384,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:00.209053,10.779490298748218,14.048367119447278,22.285163807305384,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:01.214238,10.644759263761962,14.08208339458721,22.217567043800894,12.160793819955249,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:02.222637,10.577395764265331,14.149516956944927,22.25136525564242,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:03.224488,10.577395764265331,14.149516956944927,22.25136525564242,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:04.226200,10.51003360999156,14.149516956944927,22.285163807305384,12.093400031611115,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:05.226811,10.375313336792312,14.183234244183739,22.285163807305384,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
2026-05-12T10:23:06.229249,10.307955217705002,14.216951868808994,22.285163807305384,12.12709675739823,4.79,0.08999999999999986,0.0,0.09,20000,fallback_center,fallback,False,False
